,text
98,"['bohat', 'mehengai', 'hy', 'me', 'ny', 'sunday', 'grocery', 'chicken', 'or', 'kuch', 'choti', 'chezain', 'order', 'keen', 'ka', 'bill', 'bana', 'tha', 'yhi', 'imran', 'khan', 'ki', 'govt', 'me', 'me', 'mil', 'jata', 'aram', 'sy', 'mjje', 'in', 'logon', 'k', 'pas', 'ik', 'hi', 'jawab', 'hota', 'na', 'k', 'company', 'ki', 'taraf', 'sy', 'rate', 'hain']"
99,"['matlab', 'ye', 'mante', 'ho', 'ki', 'yuddha', 'bhi', 'lada', 'aur', 'zamin', 'bhi', 'dedi', 'yuddh', 'ke', 'parinaam', 'pata', 'hai', 'na', 'russia', 'aur', 'ukrain', 'ke', 'yuddha', 'se', 'poore', 'duniya', 'me', 'berojgari', 'aur', 'mehengai', 'chhai', 'hai', 'bharat', 'me', 'bhi', 'asar', 'hua', 'hai', 'yuddha', 'ke', 'aurangjeb', 'ke', 'tarike', 'nahi', 'chalte', 'abhi', 'aur', 'karte', 'samay', 'batate', 'nahi']"
100,"['you', 'were', 'then', 'a', 'journalist', 'reporting', 'news', 'about', 'terrorist', 'activity', 'now', 'the', 'table', 'has', 'turned', 'you', 'have', 'become', 'a', 'newsterrorist', 'yourself', 'killing', 'real', 'news', 'about', 'mehengai', 'unemployment', 'and', 'corruption', 'aap', 'tau', 'aise', 'na', 'thei']"
101,"['it', 'mein', 'toh', 'thok', 'mein', 'nikal', 're', 'h', 'pure', 'world', 'mein', 'high', 'end', 'job', 'waalo', 'ki', 'ekdum', 'se', 'job', 'gayi', 'toh', 'aisa', 'tha', 'jo', 'shift', 'hua', 'us', 'n', 'din', 'baad', 'fire', 'kar', 'diya', 'usko', 'jabki', 'share', 'market', 'high', 'pe', 'chal', 'ra', 'h', 'pandemic', 'ka', 'effect', 'khatam', 'uske', 'baad', 'bhi', 'sab', 'jagah', 'mehengai', 'jiska', 'koi', 'hisab', 'ni']"
102,"['kuch', 'toh', 'gadbad', 'hai', 'kyonki', 'itni', 'mehengai', 'hain', 'phir', 'bhi', 'yeh', 'jeet', 'kaise', 'gaye', 'cbi', 'or', 'ed', 'ko', 'bulaya', 'jaaye', 'oh', 'sorry', 'woh', 'toh', 'unhi', 'kai', 'paale', 'mai', 'hai']"
103,"['mehengai', 'da', 'pawa', 'shehbaz', 'lawa']"
104,"['mai', 'dil', 'se', 'chahta', 'hu', 'ki', 'ji', 'har', 'mahina', 'mai', 'aayeissi', 'bahane', 'hamare', 'yaha', 'ka', 'rastetraffic', 'mai', 'sudhar', 'hogagadiya', 'kharab', 'nahi', 'hogi', 'aur', 'badhti', 'mehengai', 'se', 'hum', 'pareshan', 'nahi', 'honge', 'aur', 'saaf', 'ache', 'raste', 'dekh', 'sehat', 'bhi', 'banni', 'rehti', 'hai']"
105,"['jab', 'halaaku', 'khan', 'baghdad', 'k', 'tabahobarbaad', 'kerne', 'araha', 'tha', 'to', 'wahan', 'yeh', 'bahas', 'horahi', 'thi', 'k', 'kawwa', 'halal', 'hey', 'ya', 'haraam', 'aur', 'halaku', 'khan', 'ne', 'sb', 'k', 'barbaad', 'kerdia', 'yahan', 'awaam', 'mehengai', 'se', 'mar', 'rahe', 'hein', 'mulk', 'default', 'k', 'taraf', 'jaraha', 'hy', 'aur', 'yeh', 'gharion', 'k', 'qisson', 'mei', 'lage', 'hein']"
106,"['aik', 'gare', 'pe', 'boonkne', 'wali', 'koee', 'to', 'mehengai', 'per', 'bhe', 'koch', 'bonko']"
107,"['abe', 'lefafe', 'bander', 'zara', 'mehengai', 'pe', 'bi', 'bat', 'hojaye']"
108,"['randi', 'k', 'bachhay', 'any', 'show', 'on', 'mehengai']"
109,"['dear', 'ex', 'extra', 'minister', 'koi', 'bhi', 'chaplusi', 'aur', 'kaam', 'nahi', 'aayega', 'years', 'mein', 'saab', 'se', 'jyada', 'berozgari', 'hai', 'mehengai', 'independence', 'ke', 'baad', 'saab', 'se', 'jyada', 'hai', 'independence', 'ke', 'baad', 'rupees', 'dollar', 'ke', 'comparison', 'mein', 'saab', 'se', 'neechle', 'star', 'par', 'hai', 'jhuth', 'bolne', 'ki', 'koi', 'limit', 'nahi', 'hai']"
110,"['jitna', 'paisa', 'andolan', 'me', 'lagaya', 'utne', 'agar', 'garibo', 'me', 'baat', 'diye', 'hote', 'to', 'mehengai', 'unhe', 'nahi', 'lagti']"
111,"['jab', 'wada', 'pura', 'kor', 'nahi', 'sakte', 'hae', 'berojgari', 'saram', 'pe', 'hae', 'mehengai', 'maar', 'raha', 'hae', 'kishaan', 'suicide', 'kar', 'raha', 'hae', 'democracy', 'dubla', 'korke', 'jab', 'bika', 'hua', 'besarmi', 'media', 'kharid', 'kar', 'sarkar', 'chalana', 'porta', 'hae', 'tab', 'eh', 'sabhi', 'karna', 'parta', 'hae']"
112,"['kes', 'ne', 'bari', 'kiya', 'jen', 'ho', 'ne', 'abi', 'tak', 'imran', 'khan', 'ki', 'fir', 'tak', 'na', 'kati', 'jen', 'ho', 'ne', 'arshad', 'shareef', 'ko', 'qatal', 'kiya', 'ya', 'mehengai', 'ka', 'bahana', 'bana', 'kar', 'rajeem', 'changed', 'me', 'molawes', 'log', 'pakistan', 'ko', 'default', 'karne', 'walo', 'neap', 'jese', 'ko', 'falto', 'ko', 'kharedne', 'walo', 'nesirf', 'ye', 'to', 'nai', 'bari', 'howa', 'pdm', 'sari']"
113,"['fiance', 'minister', 'mehengai', 'per', 'bhi', 'thhordi', 'roshni', 'daal', 'lete', 'to', 'acha', 'thha']"
114,"['no', 'any', 'single', 'tweet', 'on', 'mehengai', 'wow']"
115,"['hamid', 'mir', 'sahab', 'tosha', 'khana', 'aur', 'gharri', 'k', 'ilwa', 'bhi', 'pakistan', 'k', 'issues', 'hn', 'mehengai', 'gas', 'electicity', 'load', 'shedding', 'pr', 'bhi', 'baat', 'krlo']"
116,"['shahzaib', 'sahab', 'wo', 'mehengai', 'kafi', 'ha', 'kun', 'nah', 'es', 'pe', 'show', 'kr', 'kay', 'world', 'record', 'banaya', 'jaye', 'k', 'bagerti', 'main', 'be', 'gareet', 'mandi', 'ho', 'sakti', 'haiumeed', 'hai', 'tajweez', 'pe', 'ghoor', 'farmaine', 'ge']"
117,"['mam', 'aplog', 'khub', 'mehnat', 'kijiye', 'hum', 'aam', 'janta', 'apke', 'sath', 'hechahe', 'kus', 'bhi', 'ho', 'is', 'bar', 'mehengai', 'ki', 'mar', 'nahi', 'chalegamehengai', 'se', 'bahut', 'parishan', 'he', 'hum', 'garib', 'logbaas', 'aaplog', 'chahe', 'to', 'kus', 'ho', 'sakta', 'hedil', 'o', 'jaan', 'se', 'hum', 'aapki', 'sath', 'hehume', 'modi', 'yug', 'nahi', 'chahiye']"
118,"['mehengai', 'kaha', 'ponch', 'gaye', 'mulk', 'kaha', 'punch', 'geya', 'or', 'lefafo', 'ko', 'gari', 'ki', 'pari', 'howe', 'hy', 'gare', 'gare', 'kutty', 'kaminy', 'mehengai', 'py', 'tweet', 'karo', 'mulk', 'dewalya', 'ho', 'raha', 'hy', 'os', 'py', 'tweet', 'karo', 'bonko', 'na', 'gernel', 'bajwa', 'ko', 'jitny', 'tahaif', 'mely', 'os', 'sy', 'pocha', 'apny', 'kutty']"
119,"['beta', 'us', 'ny', 'paisay', 'jamah', 'krwaiy', 'thy', 'bc', 'tum', 'logon', 'ko', 'ub', 'mehengai', 'nazar', 'ni', 'atti']"
120,"['home', 'loangas', 'petrol', 'medicine', 'groceries', 'vegetables', 'electricity', 'sab', 'toh', 'mehengai', 'hai', 'aaj', 'bhi', 'hunger', 'index', 'me', 'country', 'ka', 'rank', 'kaya', 'hai']"
121,"['jab', 'jeb', 'garam', 'ho', 'to', 'mehengai', 'our', 'lng', 'nazar', 'nahi', 'ati', 'sirif', 'ghari', 'nazar', 'ay', 'gi']"
122,"['lifafo', 'ke', 'kamai', 'bhar', 'gay', 'is', 'lie', 'mehengai', 'nazar', 'nahi', 'ati']"
123,"['g', 'poori', 'awam', 'kaanp', 'rahi', 'he', 'chotay', 'bhai', 'ki', 'barkat', 'se', 'mulk', 'me', 'ye', 'mehengai', 'ka', 'toofan', 'he', 'bara', 'bhai', 'ayega', 'to', 'kya', 'haal', 'hoga']"
124,"['flights', 'ka', 'kiraya', 'kaha', 'se', 'atah', 'haiidhar', 'mehengai', 'nara', 'bharat', 'jodo', 'pe', 'lagate', 'houdhar', 'flights', 'me', 'ghumte', 'hocongress', 'janta', 'koh', 'bewakoof', 'bana', 'ti', 'he']"
125,"['ghari', 'ghari', 'bonktey', 'raho', 'aur', 'mehengai', 'par', 'chup', 'raho', 'yeh', 'hai', 'jahil', 'patwari']"
126,"['koi', 'bt', 'nh', 'khalen', 'bad', 'me', 'ka', 'b', 'hojayega', 'mehengai', 'nh', 'rukegi', 'kbi', 'pakistan', 'me']"
127,"['uber', 'driver', 'ke', 'saat', 'masti', 'kar', 'rehe', 'ho', 'kiyaaj', 'ke', 'date', 'pe', 'mehengai', 'bhut', 'jiyada', 'ho', 'gaya', 'hai', 'uber', 'ka', 'commission', 'bhi', 'kom', 'koro', 'tab', 'jake', 'sab', 'sahi', 'hoga']"
128,"['rahul', 'gandhi', 'is', 'on', 'bjy', 'against', 'mehengai', 'aur', 'mehengai', 'kam', 'hi', 'hoti', 'jaa', 'rahi', 'hai', 'cpi', 'inflation', 'slumps', 'to', 'month', 'low', 'of', 'in', 'november']"
129,"['is', 'on', 'against', 'mehengai', 'aur', 'mehengai', 'kam', 'hi', 'hoti', 'jaa', 'rahi', 'hai', 'india', 'headline', 'retail', 'inflation', 'rate', 'slumped', 'to', 'an', 'month', 'low', 'of', 'percent', 'in', 'november', 'from', 'in', 'the', 'previous', 'month', 'data', 'released', 'on', 'dec', 'by', 'the', 'ministry', 'of', 'statistics']"
130,"['mehengai', 'bhag', 'gai', 'kia', 'madam']"
131,"['mehengai', 'k', 'liye', 'bhi', 'modi', 'sarkar', 'ka', 'alochna', 'karlokitni', 'taarifon', 'ka', 'pool', 'bandte', 'rahogi']"
132,"['mehengai', 'karke', 'abhi', 'bolte', 'ho', 'aamdani', 'athani', 'kharcha', 'rupaiya', 'zara', 'bhi', 'sharam', 'hai', 'ki', 'nahi', 'janta', 'ke', 'pet', 'me', 'laat', 'maarke', 'lecture', 'dete', 'ho', 'waah', 'besharam', 'party', 'bjp']"
133,"['janta', 'ko', 'mehengai', 'mein', 'jhok', 'kar', 'kamaya', 'hua', 'paison', 'se', 'dulhan', 'ki', 'tarah', 'sajana', 'aur', 'dikhawa', 'karna', 'koi', 'inse', 'sikhey', 'aur', 'hai', 'ki', 'koi', 'kasar', 'nahi', 'choraha', 'prachaar', 'ko', 'agey', 'badane', 'mein']"
134,"['pm', 'ne', 'bari', 'kamyaab', 'press', 'conf', 'ki', 'uske', 'baad', 'mehengai', 'khatam', 'aur', 'dollar', 'pe', 'agaya']"
135,"['romance', 'kis', 'ko', 'bhata', 'hai', 'is', 'mehengai', 'main']"
136,"['baqi', 'bat', 'chory', 'y', 'bat', 'bataye', 'k', 'mahiny', 'pehly', 'dod', 'ki', 'nehry', 'beh', 'rahi', 'ti', 'ya', 'yahi', 'mehengai', 'ti']"
137,"['halal', 'khana', 'tou', 'shuru', 'karo', 'phir', 'mehengai', 'aur', 'ghurbat', 'ki', 'bat', 'karna']"
138,"['bohot', 'hui', 'mehengai', 'ki', 'maar', 'ab', 'nah', 'chaley', 'gi', 'pdm', 'sarkaar']"
139,"['bhikari', 'har', 'ghari', 'mehengai', 'se', 'aur', 'sar', 'sardi', 'se', 'mat', 'jaye', 'ga']"
140,"['jalan', 'kisi', 'ko', 'nahi', 'hoti', 'log', 'jaana', 'yeh', 'chahte', 'hai', 'ki', 'yeh', 'arthvyawastha', 'ho', 'kaha', 'say', 'rahi', 'hai', 'berojgari', 'aur', 'mehengai', 'abhi', 'bhi', 'wahi', 'hai', 'toh', 'janta', 'maan', 'hi', 'kaise', 'le']"
141,"['jealousy', 'people', 'ko', 'feko', 'baharaap', 'apna', 'kaam', 'karo', 'tab', 'har', 'koi', 'taaref', 'hi', 'karega', 'in', 'sab', 'pe', 'dhiyaan', 'dodhanga', 'koi', 'na', 'kar', 'paayekanoon', 'sabke', 'liye', 'barabar', 'ho', 'janta', 'yehi', 'chahte', 'haisatta', 'me', 'raho', 'na', 'humesha', 'no', 'problem']"
142,"['haan', 'haan', 'nirmala', 'jee', 'sansad', 'mein', 'sirf', 'bjp', 'hi', 'hindustani', 'hai', 'baki', 'saab', 'too', 'pakistani', 'hai', 'economy', 'tezi', 'se', 'badh', 'raha', 'hai', 'isiliye', 'sayad', 'berozgari', 'aur', 'mehengai', 'charam', 'paar', 'hai']"
143,"['toh', 'phir', 'chunav', 'ke', 'samay', 'free', 'ration', 'par', 'vote', 'kyun', 'maangne', 'jate', 'hai', 'aur', 'sawaal', 'ke', 'jawab', 'pm', 'ne', 'kitni', 'press', 'conference', 'mein', 'de', 'diyehindustan', 'mein', 'jis', 'hisab', 'se', 'mehengai', 'badi', 'rojgar', 'nahi', 'aisa', 'report', 'mein', 'kyun', 'aata', 'haikaha', 'h', 'where', 'is', 'those', 'answers']"
144,"['mehengai', 'mai', 'zyada', 'thi', 'ya', 'maimehengai', 'imrankhan', 'ki', 'hakumat', 'kay', 'saal', 'ki', 'wjah', 'se', 'hai']"
145,"['shukar', 'hy', 'tum', 'logo', 'ko', 'bhe', 'thora', 'sharam', 'aya', 'agar', 'ye', 'mehengai', 'ik', 'k', 'daur', 'ma', 'hoti', 'to', 'pata', 'ni', 'kia', 'kia', 'odham', 'machaty']"
146,"['ab', 'finance', 'ka', 'to', 'kuchh', 'pta', 'nhi', 'madam', 'ko', 'doller', 'ke', 'khilaf', 'khda', 'ho', 'rha', 'rupya', 'what', 'a', 'joke', 'day', 'by', 'day', 'dollers', 'is', 'reaching', 'height', 'bs', 'kuchh', 'v', 'bol', 'do', 'opponents', 'ke', 'khilaf', 'ye', 'log', 'emotionally', 'blackmail', 'krte', 'public', 'ko', 'baki', 'desh', 'ki', 'mehengai', 'berojgari', 'inshe', 'smbhlna', 'bs', 'ki', 'baat', 'nhi', 'bitter', 'truth']"
147,"['lutt', 'k', 'heavy', 'loans', 'ley', 'kkha', 'k', 'chla', 'gya', 'imran', 'mehengai', 'ka', 'poucchney', 'waloun', 'ke', 'ghairat', 'kaha', 'gai', 'ghari', 'tk', 'tu', 'baich', 'de', 'hooosh', 'kb', 'aey', 'ga', 'andhoooooou']"
148,"['gari', 'gari', 'choro', 'mehengai', 'ka', 'jawab', 'du', 'nro', 'ka', 'jawab', 'du', 'begairat', 'inshan']"
149,"['golu', 'ke', 'beta', 'bholu', 'yhi', 'hota', 'hai', 'jab', 'mai', 'baat', 'karu', 'mehengai', 'par', 'to', 'tum', 'chale', 'jaoge', 'nehru', 'par', 'aur', 'jab', 'kahu', 'aapke', 'chhar', 'bache', 'h', 'to', 'bolte', 'ho', 'congress', 'jimmedar', 'hai', 'kya', 'kahe', 'smgh', 'ni', 'aata', 'teri', 'tarah', 'andhabhakti', 'ke', 'liye', 'time', 'ni', 'h', 'mere', 'paas', 'apna', 'kaam', 'kar', 'mere', 'comment', 'par', 'reply', 'n', 'kar']"
150,"['mehengai', 'pey', 'koi', 'program', 'sardi', 'mn', 'lpg', 'ki', 'kami', 'pey', 'koi', 'program', 'foreign', 'reserves', 'pey', 'koi', 'program', 'economy', 'pey', 'koi', 'program', 'aap', 'logoon', 'ki', 'sahafat', 'pr', 'crore', 'haa']"
151,"['delhi', 'himachal', 'ne', 'berojgaari', 'mehengai', 'loot', 'ops', 'orop', 'jaise', 'kai', 'asal', 'mudde', 'dekhepar', 'gujratiyo', 'ne', 'kya', 'dekhajumlebaaz', 'modi', 'isliye', 'gujrat', 'ki', 'janta', 'khud', 'ko', 'most', 'duffer', 'janta', 'saabit', 'kar', 'chuki', 'hain']"
152,"['then', 'now', 'rs', 'per', 'day', 'too', 'much', 'mehengai']"
153,"['what', 'it', 'will', 'achieve', 'in', 'terms', 'of', 'reducing', 'mehengai', 'and', 'joblessness']"
154,"['grocery', 'k', 'leay', 'sargodha', 'jana', 'paray', 'ga', 'q', 'k', 'karachi', 'ma', 'to', 'bohot', 'mehengai', 'ha']"
155,"['kaliyug', 'hai', 'mehengai', 'berozgaari', 'aur', 'tanashahi', 'yug', 'hai']"
156,"['tab', 'mehengai', 'kam', 'thi', 'berojgari', 'kam', 'thi', 'agniveer', 'nonsense', 'nahi', 'tha', 'adani', 'ko', 'desh', 'nahi', 'bik', 'raha', 'tha', 'public', 'bevkuph', 'nahi', 'thietc']"
157,"['or', 'b', 'mehengai', 'ho', 'ge', 'is', 'tra']"
158,"['bc', 'ab', 'mehengai', 'nazar', 'nai', 'ati', 'dalo', 'ab', 'awam', 'mar', 'rai', 'h', 'bhook', 'se', 'nazar', 'nai', 'ata', 'kutti', 'k', 'bacho']"
159,"['kash', 'tina', 'tere', 'mooh', 'pe', 'paise', 'maar', 'ke', 'jaati', 'tih', 'tu', 'itna', 'na', 'kaatne', 'ko', 'daudta', 'we', 'feel', 'you', 'bro', 'mehengai', 'bhi', 'hai', 'aur', 'berozgaari', 'me', 'bas', 'ye', 'saste', 'reviews', 'kar', 'ke', 'he', 'kuch', 'kamayi', 'hoti', 'hai', 'isliye', 'bolte', 'hai', 'padhai', 'zaroori', 'hai']"
160,"['is', 'k', 'aanay', 'se', 'mehengai', 'khtm', 'hojae', 'gi', 'kia', 'bhadwa', 'ganja']"
161,"['hell', 'o', 'kyun', 'k', 'aap', 'ki', 'hukumat', 'funds', 'release', 'nhi', 'kar', 'rhi', 'hai', 'kpk', 'aur', 'punjab', 'government', 'k', 'aap', 'ko', 'bhaagne', 'nhi', 'denge', 'mehengai', 'kam', 'hogai']"
162,"['it', 'certifies', 'one', 'thing', 'that', 'modi', 'works', 'for', 'only', 'rich', 'people', 'he', 'hardly', 'cares', 'for', 'popes', 'who', 'r', 'battling', 'with', 'crises', 'like', 'mehengai', 'and', 'joblessness']"
163,"['beruzgari', 'aur', 'mehengai', 'ka', 'shor', 'wohi', 'chor', 'lootere', 'macha', 'rahe', 'hain', 'jinki', 'regime', 'ke', 'time', 'sabse', 'zyada', 'double', 'digits', 'mein', 'thi', 'lakin', 'aise', 'corrupt', 'chor', 'daku', 'leaders', 'ab', 'koyi', 'credibility', 'nahin', 'bachi', 'janta', 'unki', 'jhoothi', 'aur', 'farzi', 'daavo', 'par', 'trust', 'nahin', 'karti']"
164,"['aur', 'kiya', 'karegi', 'rssbjpmodi', 'ki', 'sarkar', 'dhiyan', 'bhatkao', 'vote', 'paao', 'rojirojgar', 'berojgar', 'mehengai', 'bhul', 'jaao']"
165,"['koi', 'faida', 'nhi', 'haighari', 'chor', 'bolo', 'ya', 'kuch', 'aurtm', 'jo', 'mehengai', 'march', 'krtey', 'that', 'aaj', 'moo', 'kholtey', 'huay', 'aaj', 'maut', 'aa', 'rahi', 'hai', 'chal', 'hut']"
166,"['will', 'it', 'reduce', 'mehengai', 'and', 'joblessness']"
167,"['oooo', 'phyco', 'pagalon', 'daramybazon', 'ja', 'kar', 'mehengai', 'kam', 'karo', 'daily', 'mail', 'kisi', 'qism', 'ki', 'bhi', 'koe', 'mafi', 'nhi', 'mangi', 'itni', 'khushiyan', 'mat', 'banaen']"
168,"['mehengai', 'bdh', 'gyi', 'hai']"
169,"['chorain', 'sir', 'yeh', 'batain', 'mehengai', 'nazar', 'nhn', 'a', 'rahi', 'ameer', 'ho', 'gaey', 'hain', 'ya', 'ghairat', 'mer', 'gai']"
170,"['they', 'were', 'made', 'controversial', 'by', 'people', 'by', 'the', 'paid', 'media', 'touts', 'that', 'they', 'are', 'destroying', 'your', 'country', 'dekho', 'mehengai', 'kahan', 'chali', 'gai', 'hai', 'ye', 'jahalat', 'kis', 'waja', 'se', 'pakistan', 'aj', 'is', 'stage', 'pe', 'hai', 'is', 'mein', 'hamari', 'hi', 'ghalti', 'hai']"
171,"['ek', 'baat', 'batao', 'banaya', 'hi', 'kyun', 'dusra', 'reservation', 'teesra', 'usko', 'extension', 'kyun', 'diya', 'kyun', 'saal', 'se', 'desh', 'corona', 'jhel', 'raha', 'hai', 'har', 'baat', 'par', 'to', 'criticise', 'hi', 'kiya', 'jaata', 'hai', 'bjp', 'ko', 'aaj', 'ye', 'mudda', 'hai', 'kal', 'mehengai', 'parso', 'berozagari', 'phir', 'petrol', 'phir', 'lpg', 'phir', 'economy', 'phir', 'gdp', 'phir', 'china']"
172,"['mehengai', 'jayegi', 'khushali', 'aayegi', 'nayak', 'movie', 'same', 'typing', 'mistake']"
173,"['no', 'amount', 'of', 'tax', 'collection', 'justified', 'giving', 'petrol', 'subsidies', 'when', 'you', 'had', 'billion', 'dollar', 'current', 'account', 'deficit', 'it', 'was', 'clearly', 'a', 'hailmary', 'to', 'get', 'public', 'opinion', 'on', 'his', 'side', 'to', 'counter', 'oppositions', 'mehengai', 'march', 'and', 'vonc', 'pressure', 'there', 'was', 'no', 'other', 'reason', 'for', 'it']"
174,"['ucc', 'mandatory', 'can', 'check', 'population', 'then', 'mehengai', 'and', 'employment', 'can', 'automatically', 'get', 'checked', 'ucc', 'is', 'applicable', 'to', 'all', 'citizens', 'irrespective', 'of', 'caste', 'creed', 'religion', 'then', 'why', 'particular', 'community', 'is', 'against', 'ucc', 'first', 'check', 'the', 'bill', 'and', 'then', 'react']"
178,"['nq', 'to', 'desh', 'main', 'mehengai', 'hai', 'na', 'to', 'desh', 'ka', 'gdp', 'khatremain', 'hai']"
179,[]
180,"['sab', 'se', 'bara', 'establishment', 'ka', 'paltu', 'parti', 'jumat', 'islami', 'hy', 'q', 'ap', 'logon', 'ko', 'ye', 'mehengai', 'nahin', 'dikhti', 'bat', 'bat', 'pay', 'ehtejaj', 'karney', 'wali', 'parti', 'our', 'apne', 'ap', 'ko', 'street', 'power', 'parti', 'kehney', 'wali', 'jumat', 'q', 'etni', 'mehengai', 'par', 'khamosh', 'tamashai', 'bani', 'hy', 'jawab', 'hy']"
181,"['mama', 'dhol', 'jitna', 'chahe', 'bajao', 'hamari', 'kb', 'bajao']"
182,"['yhi', 'vyaparichor', 'chunav', 'k', 'time', 'jake', 'interview', 'dete', 'h', 'mehengai', 'chahe', 'kitni', 'bhi', 'ho', 'vote', 'denge', 'to', 'ko']"
183,"['mehengai', 'ki', 'maar', 'and', 'lakh', 'was', 'a', 'long', 'cut']"
184,"['par', 'pm', 'ye', 'batae', 'ki', 'iss', 'metro', 'se', 'log', 'jaenge', 'kaha', 'waha', 'na', 'rojgar', 'h', 'aur', 'mehengai', 'itni', 'ki', 'logo', 'ke', 'pass', 'paisa', 'bhii', 'nahi', 'ghar', 'todta', 'hu', 'phir', 'ek', 'naye', 'ghar', 'ke', 'saath', 'photo', 'ki', 'kichane', 'ko']"
185,"['kismet', 'to', 'bjp', 'ki', 'khrab', 'he', 'jha', 'jati', 'he', 'whi', 'janta', 'ko', 'pura', 'rula', 'deti', 'he', 'silendr', 'ka', 'tel', 'ka', 'aalu', 'ka', 'kg', 'dal', 'kg', 'mera', 'mn', 'to', 'khta', 'he', 'aatma', 'htya', 'krlu', 'aesi', 'mehengai', 'ko', 'nhi', 'jhel', 'skta', 'ab']"
186,"['isse', 'mehengai', 'kam', 'hoga']"
188,"['abe', 'andh', 'bhakt', 'aankhein', 'khol', 'dekh', 'me', 'kitni', 'berojgari', 'aur', 'mehengai', 'hai', 'sirf', 'adani', 'ko', 'sara', 'kuch', 'de', 'diya', 'hain', 'taki', 'piche', 'se', 'mota', 'chanda', 'milta', 'rah', 'tum', 'log', 'sirf', 'modi', 'modi', 'karte', 'ho', 'desh', 'ka', 'kya', 'nuksan', 'ho', 'rha', 'hai', 'tum', 'nhi', 'dekhte', 'kyunki', 'u', 'people', 'r', 'illiterates', 'and', 'support', 'illiterate']"
189,"['mubashir', 'sahab', 'daily', 'mail', 'waly', 'maamly', 'mei', 'former', 'hukumat', 'ny', 'awam', 'k', 'tax', 'ka', 'paisa', 'lgaya', 'roz', 'bhsahn', 'dyh', 'k', 'chori', 'pkdhi', 'gai', 'mehengai', 'kr', 'k', 'awam', 'ki', 'jaib', 'se', 'paisa', 'nkala', 'r', 'wahan', 'kharch', 'kya', 'kya', 'es', 'k', 'lyh', 'un', 'pr', 'koi', 'case', 'nhi', 'bn', 'skta']"
190,"['mehengai', 'inflation', 'rate', 'is', 'way', 'lower', 'in', 'modi', 'era', 'in', 'comparison', 'to', 'congress', 'era', 'this', 'is', 'despite', 'global', 'inflation', 'soaring', 'in']"
191,"['monday', 'tuesday', 'sab', 'bazaron', 'k', 'chakkar', 'lagaen', 'bari', 'mehengai', 'ho', 'gae', 'hai']"
192,"['modi', 'ji', 'india', 'ko', 'itna', 'develop', 'kar', 'diye', 'lekin', 'us', 'development', 'k', 'chalte', 'jo', 'mehengai', 'bad', 'gayi', 'hai', 'usko', 'hum', 'jaise', 'log', 'gareeb', 'log', 'nahi', 'dekh', 'sakte', 'kaam', 'aisa', 'karo', 'ki', 'gareeb', 'ko', 'petrol', 'food', 'hospital', 'aur', 'livelihood', 'k', 'liye', 'rona', 'na', 'pade']"
193,"['yeah', 'comman', 'thinking', 'of', 'muslim', 'pr', 'fir', 'mehengai', 'ke', 'liye', 'itna', 'rona', 'ku']"
194,"['modi', 'har', 'kaam', 'bc', 'sirf', 'paise', 'walo', 'ke', 'liye', 'kar', 'raha', 'hainaam', 'aadmi', 'n', 'middle', 'class', 'ke', 'liye', 'toh', 'sirf', 'mehengai', 'n', 'berojgaari', 'di', 'hain', 'usneyrailway', 'stations', 'bhi', 'ab', 'aise', 'ki', 'gareeb', 'ghus', 'hi', 'na', 'aayen', 'yeh', 'kaisa', 'airportrunway', 'toh', 'dikh', 'hi', 'nahi', 'rahabina', 'matlab', 'ka', 'kharcha']"
195,"['acche', 'din', 'amrit', 'kaal', 'mehengai', 'pe', 'vaar', 'petrol', 'rupees', 'dollar', 'will', 'b', 'laal', 'ankh', 'to', 'china', 'house', 'every', 'by', 'farmers', 'double', 'income', 'smart', 'cities', 'gole', 'post', 'shifted', 'to', 'to', 'to', 'black', 'money', 'corruption', 'increased', 'by', 'creating', 'this', 'invisible', 'fear', 'who', 'is', 'gaining']"
196,"['hahah', 'na', 'na', 'mehengai', 'boht', 'hai', 'faiza', 'aik', 'hi', 'event', 'mai', 'sub', 'ko', 'adjust', 'krna', 'hai']"
197,"['haan', 'sab', 'log', 'apne', 'onions', 'bhi', 'apne', 'paas', 'rakho', 'mehengai', 'badh', 'rahi', 'hai']"
198,"['abchu', 'aur', 'ke', 'karan', 'bjp', 'himachal', 'har', 'gayi', 'bhishan', 'aur', 'par', 'baat', 'kar', 'lawaris', 'bhaidarimat', 'nafrat', 'chodo']"
200,"['qasam', 'khuda', 'ki', 'loog', 'tang', 'hai', 'is', 'mehengai', 'ghurbat', 'ao', 'badbakht', 'hakoomat', 'sai']"
201,"['no', 'vi', 'ho', 'jaao', 'tou', 'kiya', 'hoga', 'jobless', 'growth', 'mehengai', 'rupiya', 'ka', 'girna', 'import', 'high', 'export', 'low', 'hunger', 'index']"
202,"['weight', 'tw', 'ese', 'barh', 'raha', 'he', 'jese', 'pakistan', 'me', 'mehengai']"
203,"['rok', 'nahi', 'sakti', 'toh', 'congress', 'k', 'time', 'pe', 'chilla', 'chilla', 'k', 'mehengai', 'ka', 'virodh', 'kyu', 'karte', 'the', 'modi', 'ji', 'kyu', 'gala', 'fad', 'fad', 'k', 'kehte', 'the', 'ki', 'hum', 'sarkar', 'me', 'aayenge', 'toh', 'mehengai', 'ko', 'rokenge']"
